outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2x_horacc_osp,2015,2016 - 2017,520,0.07,0.8601638888888888,0.07509259259259259
v2x_horacc_osp,2015,2016 - 2017,522,0.01,0.981255,0.008833333333333334
v2x_horacc_osp,2015,2016 - 2017,530,0.06666666666666667,0.9042962962962964,0.03111111111111111
v2x_horacc_osp,2015,2016 - 2017,531,0.019391534391534387,0.9735262933568489,0.007222222222222222
v2x_horacc_osp,2015,2016 - 2017,540,0.024444444444444446,0.9672904320987654,0.008472222222222223
v2x_horacc_osp,2015,2016 - 2017,541,0.09555555555555556,0.8552024691358024,0.05444444444444444
v2x_horacc_osp,2015,2016 - 2017,551,0.05333333333333334,0.8625185185185185,0.08888888888888889
v2x_horacc_osp,2015,2016 - 2017,552,0.17685185185185187,0.7467782921810701,0.09277777777777778
v2x_horacc_osp,2015,2016 - 2017,553,0.03777777777777778,0.921595061728395,0.042222222222222223
v2x_horacc_osp,2015,2016 - 2017,560,0.02666666666666667,0.8973592592592593,0.07805555555555556
v2x_horacc_osp,2015,2016 - 2017,565,0.013333333333333334,0.9781703703703704,0.008611111111111111
v2x_horacc_osp,2015,2016 - 2017,570,0.09111111111111111,0.823318683127572,0.09414814814814816
v2x_horacc_osp,2015,2016 - 2017,571,0.023333333333333334,0.9339827160493828,0.0437037037037037
v2x_horacc_osp,2015,2016 - 2017,572,0.021851851851851848,0.9732574074074074,0.005
v2x_horacc_osp,2015,2016 - 2017,580,0.10555555555555556,0.8040061728395062,0.10111111111111111
v2x_horacc_osp,2015,2016 - 2017,581,0.14166666666666666,0.5211990740740741,0.3927777777777778
v2x_horacc_osp,2015,2016 - 2017,590,0.024444444444444446,0.9408691358024691,0.035555555555555556
v2x_horacc_osp,2015,2016 - 2017,600,0.13444444444444445,0.8088135802469135,0.06555555555555556
v2x_horacc_osp,2015,2016 - 2017,615,0.042222222222222223,0.9279802469135802,0.03111111111111111
v2x_horacc_osp,2015,2016 - 2017,616,0.051111111111111114,0.8582172839506172,0.09555555555555556
v2x_horacc_osp,2015,2016 - 2017,620,0.19111111111111112,0.6402954732510289,0.2084259259259259
v2x_horacc_osp,2015,2016 - 2017,625,0.11416666666666667,0.8519748148148149,0.03822222222222222
v2x_horacc_osp,2015,2016 - 2017,626,0.07722222222222222,0.6740891666666667,0.26949999999999996
v2x_horacc_osp,2015,2016 - 2017,630,0.06,0.8877777777777777,0.05555555555555555
v2x_horacc_osp,2015,2016 - 2017,640,0.17555555555555555,0.5716148148148148,0.30666666666666664
v2x_horacc_osp,2015,2016 - 2017,645,0.13755555555555554,0.7203008230452674,0.16481481481481483
v2x_horacc_osp,2015,2016 - 2017,651,0.24555555555555555,0.6261888888888889,0.17
v2x_horacc_osp,2015,2016 - 2017,652,0.10005555555555555,0.874945987654321,0.027777777777777776
v2x_horacc_osp,2015,2016 - 2017,660,0.12555555555555556,0.7743691358024691,0.11444444444444445
v2x_horacc_osp,2015,2016 - 2017,663,0.022222222222222223,0.9595802469135802,0.01861111111111111
v2x_horacc_osp,2015,2016 - 2017,666,0.006666666666666667,0.9762259259259258,0.017222222222222222
v2x_horacc_osp,2015,2016 - 2017,670,0.015555555555555555,0.9735061728395062,0.011111111111111112
v2x_horacc_osp,2015,2016 - 2017,678,0.2638888888888889,0.5259104938271605,0.28555555555555556
v2x_horacc_osp,2015,2016 - 2017,690,0.025,0.9609295634920635,0.01443121693121693
v2x_horacc_osp,2015,2016 - 2017,694,0.012222222222222223,0.9789975308641976,0.008888888888888889
v2x_horacc_osp,2015,2016 - 2017,696,0.08444444444444445,0.8905473251028807,0.027314814814814813
v2x_horacc_osp,2015,2016 - 2017,698,0.02,0.9745555555555555,0.005555555555555556
v2x_horacc_osp,2015,2016 - 2017,700,0.0974074074074074,0.8278779835390946,0.08277777777777778
v2x_horacc_osp,2015,2016 - 2017,701,0.024444444444444446,0.9733876543209876,0.0022222222222222222
v2x_horacc_osp,2015,2016 - 2017,702,0.06296296296296297,0.91569341563786,0.02277777777777778
v2x_horacc_osp,2015,2016 - 2017,703,0.2011111111111111,0.6324537037037037,0.20833333333333334
v2x_horacc_osp,2015,2016 - 2017,704,0.03888888888888889,0.9408209876543211,0.021111111111111112
v2x_horacc_osp,2015,2016 - 2017,705,0.05280952380952381,0.9282466666666666,0.02
v2x_horacc_osp,2015,2016 - 2017,710,0.17777777777777778,0.6991172839506172,0.14972222222222223
v2x_horacc_osp,2015,2016 - 2017,712,0.06592592592592593,0.8189899574037975,0.1232066276803119
v2x_horacc_osp,2015,2016 - 2017,713,0.4622222222222222,0.5365827160493827,0.0022222222222222222
v2x_horacc_osp,2015,2016 - 2017,731,0.014444444444444444,0.9822703703703703,0.0033333333333333335
v2x_horacc_osp,2015,2016 - 2017,732,0.04666666666666667,0.8884360493827161,0.06807407407407408
v2x_horacc_osp,2015,2016 - 2017,740,0.01,0.9685499999999999,0.021666666666666667
v2x_horacc_osp,2015,2016 - 2017,750,0.08222222222222222,0.6630580246913581,0.27753968253968253
v2x_horacc_osp,2015,2016 - 2017,760,0.01814814814814815,0.960760219478738,0.021481481481481483
v2x_horacc_osp,2015,2016 - 2017,770,0.20777777777777778,0.5558759259259258,0.29833333333333334
v2x_horacc_osp,2015,2016 - 2017,771,0.17296296296296299,0.6551205418381344,0.20787037037037037
v2x_horacc_osp,2015,2016 - 2017,775,0.30666666666666664,0.6214962962962963,0.10361111111111111
v2x_horacc_osp,2015,2016 - 2017,780,0.38555555555555554,0.5450349794238684,0.11296296296296295
v2x_horacc_osp,2015,2016 - 2017,781,0.13703703703703704,0.5949650205761318,0.31055555555555553
v2x_horacc_osp,2015,2016 - 2017,790,0.1111111111111111,0.6301234567901234,0.2911111111111111
v2x_horacc_osp,2015,2016 - 2017,800,0.3473333333333334,0.5408672839506172,0.17129629629629628
v2x_horacc_osp,2015,2016 - 2017,811,0.07666666666666666,0.8607347530864197,0.0677962962962963
v2x_horacc_osp,2015,2016 - 2017,812,0.042722222222222224,0.9344854497354497,0.02380952380952381
v2x_horacc_osp,2015,2016 - 2017,816,0.11962962962962964,0.862762962962963,0.02
v2x_horacc_osp,2015,2016 - 2017,820,0.03666666666666667,0.9397851851851852,0.024444444444444446
v2x_horacc_osp,2015,2016 - 2017,830,0.00962962962962963,0.9859687242798353,0.0044444444444444444
v2x_horacc_osp,2015,2016 - 2017,840,0.0811111111111111,0.6440730452674898,0.2990740740740741
v2x_horacc_osp,2015,2016 - 2017,850,0.06555555555555556,0.8665792368125701,0.07262626262626262
v2x_horacc_osp,2015,2016 - 2017,860,0.14888888888888888,0.7171083950617284,0.15744444444444444
v2x_horacc_osp,2015,2016 - 2017,900,0.006666666666666667,0.9878148148148148,0.005555555555555556
v2x_horacc_osp,2015,2016 - 2017,910,0.12222222222222222,0.8114567901234567,0.07555555555555556
v2x_horacc_osp,2015,2016 - 2017,920,0,0.9977777777777778,0.0022222222222222222
v2x_horacc_osp,2015,2016 - 2017,940,0.07666666666666666,0.8371555555555555,0.09333333333333334
v2x_horacc_osp,2015,2016 - 2017,950,0.23777777777777778,0.6767121810699589,0.1121851851851852
v2x_horacc_osp,2016,2017 - 2018,2,0.0044444444444444444,0.8011456790123457,0.19527777777777777
v2x_horacc_osp,2016,2017 - 2018,20,0,0.9933333333333333,0.006666666666666667
v2x_horacc_osp,2016,2017 - 2018,40,0.20222222222222222,0.7497338271604939,0.060222222222222226
v2x_horacc_osp,2016,2017 - 2018,41,0.12111111111111111,0.8175782510288065,0.06975925925925927
v2x_horacc_osp,2016,2017 - 2018,42,0.09222222222222222,0.8276747942386832,0.08824074074074074
v2x_horacc_osp,2016,2017 - 2018,51,0,0.9933333333333333,0.006666666666666667
v2x_horacc_osp,2016,2017 - 2018,52,0.0033333333333333335,0.9768742760942761,0.01985858585858586
v2x_horacc_osp,2016,2017 - 2018,53,0.006666666666666667,0.9828307638040971,0.010573056573056575
v2x_horacc_osp,2016,2017 - 2018,70,0.12555555555555556,0.7875829629629629,0.09933333333333334
v2x_horacc_osp,2016,2017 - 2018,90,0.044444444444444446,0.9114938271604939,0.04611111111111111
v2x_horacc_osp,2016,2017 - 2018,91,0.07555555555555556,0.8525432098765432,0.07777777777777778
v2x_horacc_osp,2016,2017 - 2018,92,0.09,0.8503444444444445,0.06555555555555556
v2x_horacc_osp,2016,2017 - 2018,93,0.11,0.8188000000000001,0.08
v2x_horacc_osp,2016,2017 - 2018,94,0.005555555555555556,0.9690308641975309,0.025555555555555557
v2x_horacc_osp,2016,2017 - 2018,95,0.013333333333333334,0.9778962962962964,0.008888888888888889
v2x_horacc_osp,2016,2017 - 2018,100,0.09,0.8049287037037037,0.11546296296296296
v2x_horacc_osp,2016,2017 - 2018,101,0.6288888888888889,0.3100152263374485,0.16462962962962965
v2x_horacc_osp,2016,2017 - 2018,110,0.18888888888888888,0.7433595344984234,0.08352934102934102
v2x_horacc_osp,2016,2017 - 2018,115,0.12,0.7863940740740741,0.10637037037037037
v2x_horacc_osp,2016,2017 - 2018,130,0.4766666666666667,0.501237037037037,0.042222222222222223
v2x_horacc_osp,2016,2017 - 2018,135,0.02,0.8884970370370371,0.09337037037037037
v2x_horacc_osp,2016,2017 - 2018,140,0.12666666666666668,0.5914407407407407,0.3227777777777778
v2x_horacc_osp,2016,2017 - 2018,145,0.12777777777777777,0.7898456790123457,0.09444444444444444
v2x_horacc_osp,2016,2017 - 2018,150,0.15333333333333332,0.7006950617283951,0.1724074074074074
v2x_horacc_osp,2016,2017 - 2018,155,0.006666666666666667,0.9841499525166192,0.009245014245014246
v2x_horacc_osp,2016,2017 - 2018,160,0.10444444444444445,0.8001954732510288,0.1064814814814815
v2x_horacc_osp,2016,2017 - 2018,165,0.0044444444444444444,0.9782255144032921,0.017407407407407406
v2x_horacc_osp,2016,2017 - 2018,200,0,0.9686111111111111,0.03138888888888889
v2x_horacc_osp,2016,2017 - 2018,205,0.008888888888888889,0.9768880230880231,0.014350649350649352
v2x_horacc_osp,2016,2017 - 2018,210,0.0011111111111111111,0.9791885802469137,0.01972222222222222
v2x_horacc_osp,2016,2017 - 2018,211,0,0.9975,0.0025
v2x_horacc_osp,2016,2017 - 2018,212,0,1,0
v2x_horacc_osp,2016,2017 - 2018,220,0.0011111111111111111,0.9872351851851852,0.011666666666666667
v2x_horacc_osp,2016,2017 - 2018,225,0,0.9788888888888889,0.021111111111111112
v2x_horacc_osp,2016,2017 - 2018,230,0.0011111111111111111,0.9944493827160494,0.0044444444444444444
v2x_horacc_osp,2016,2017 - 2018,235,0.01,0.9700166666666666,0.02018518518518518
v2x_horacc_osp,2016,2017 - 2018,260,0,0.9988888888888889,0.0011111111111111111
v2x_horacc_osp,2016,2017 - 2018,290,0.10333333333333333,0.6982376543209877,0.22129629629629632
v2x_horacc_osp,2016,2017 - 2018,305,0.0022222222222222222,0.9648880658436214,0.03296296296296296
v2x_horacc_osp,2016,2017 - 2018,310,0.058888888888888886,0.881021913580247,0.06384920634920635
v2x_horacc_osp,2016,2017 - 2018,316,0.0022222222222222222,0.9942934744268077,0.003492063492063492
v2x_horacc_osp,2016,2017 - 2018,317,0,0.9744444444444444,0.025555555555555557
v2x_horacc_osp,2016,2017 - 2018,325,0.0022222222222222222,0.9872456790123457,0.010555555555555556
v2x_horacc_osp,2016,2017 - 2018,339,0.00488888888888889,0.9681878271604937,0.02705555555555556
v2x_horacc_osp,2016,2017 - 2018,340,0.03333333333333333,0.8667777777777779,0.10333333333333333
v2x_horacc_osp,2016,2017 - 2018,341,0.07333333333333333,0.9040148148148147,0.024444444444444446
v2x_horacc_osp,2016,2017 - 2018,343,0.24055555555555555,0.6556537037037037,0.13666666666666666
v2x_horacc_osp,2016,2017 - 2018,344,0.035555555555555556,0.8377271604938271,0.1313888888888889
v2x_horacc_osp,2016,2017 - 2018,346,0.14777777777777779,0.6637864197530864,0.22111111111111112
v2x_horacc_osp,2016,2017 - 2018,347,0.22666666666666666,0.6117925925925926,0.2088888888888889
v2x_horacc_osp,2016,2017 - 2018,349,0.0033333333333333335,0.9889148148148148,0.0077777777777777776
v2x_horacc_osp,2016,2017 - 2018,350,0.005555555555555556,0.9778703703703704,0.016666666666666666
v2x_horacc_osp,2016,2017 - 2018,352,0.0022222222222222222,0.9811481481481481,0.016666666666666666
v2x_horacc_osp,2016,2017 - 2018,355,0.013333333333333334,0.9174355555555556,0.07016666666666667
v2x_horacc_osp,2016,2017 - 2018,359,0.22777777777777777,0.5410703703703704,0.2993333333333333
v2x_horacc_osp,2016,2017 - 2018,360,0.022222222222222223,0.8596477366255144,0.12081481481481482
v2x_horacc_osp,2016,2017 - 2018,365,0.09666666666666666,0.8119962962962962,0.10111111111111111
v2x_horacc_osp,2016,2017 - 2018,366,0,0.9955555555555555,0.0044444444444444444
v2x_horacc_osp,2016,2017 - 2018,367,0.011111111111111112,0.9578487654320987,0.03138888888888889
v2x_horacc_osp,2016,2017 - 2018,368,0.0044444444444444444,0.9562679835390947,0.039462962962962964
v2x_horacc_osp,2016,2017 - 2018,369,0.2222222222222222,0.6265432098765432,0.19444444444444445
v2x_horacc_osp,2016,2017 - 2018,370,0.2511111111111111,0.6924675495697719,0.07534006734006735
v2x_horacc_osp,2016,2017 - 2018,371,0.12555555555555556,0.8106180967078189,0.07299074074074073
v2x_horacc_osp,2016,2017 - 2018,372,0.06222222222222222,0.8523358024691358,0.09111111111111111
v2x_horacc_osp,2016,2017 - 2018,373,0.22111111111111112,0.7379251028806584,0.052592592592592594
v2x_horacc_osp,2016,2017 - 2018,375,0.0011111111111111111,0.9911197530864198,0.0077777777777777776
v2x_horacc_osp,2016,2017 - 2018,380,0,0.9955555555555555,0.0044444444444444444
v2x_horacc_osp,2016,2017 - 2018,385,0,0.9988888888888889,0.0011111111111111111
v2x_horacc_osp,2016,2017 - 2018,390,0,0.9922222222222222,0.0077777777777777776
v2x_horacc_osp,2016,2017 - 2018,395,0.0033333333333333335,0.9900222222222222,0.006666666666666667
v2x_horacc_osp,2016,2017 - 2018,402,0.0011111111111111111,0.9811308641975309,0.017777777777777778
v2x_horacc_osp,2016,2017 - 2018,404,0.15777777777777777,0.7010720164609053,0.1675925925925926
v2x_horacc_osp,2016,2017 - 2018,411,0.03111111111111111,0.9613530864197531,0.0077777777777777776
v2x_horacc_osp,2016,2017 - 2018,420,0.21,0.7593143518518519,0.038842592592592595
v2x_horacc_osp,2016,2017 - 2018,432,0.03222222222222222,0.9027216049382716,0.06722222222222222
v2x_horacc_osp,2016,2017 - 2018,433,0.027777777777777776,0.9398148148148148,0.03333333333333333
v2x_horacc_osp,2016,2017 - 2018,434,0.06333333333333334,0.869642962962963,0.07155555555555557
v2x_horacc_osp,2016,2017 - 2018,435,0.044444444444444446,0.7108271604938271,0.2561111111111111
v2x_horacc_osp,2016,2017 - 2018,436,0.025555555555555557,0.7358258573388203,0.24487654320987656
v2x_horacc_osp,2016,2017 - 2018,437,0.08444444444444445,0.8733382716049383,0.04611111111111111
v2x_horacc_osp,2016,2017 - 2018,438,0.06666666666666667,0.8704197530864198,0.0674074074074074
v2x_horacc_osp,2016,2017 - 2018,439,0.24333333333333335,0.5965616049382716,0.2115925925925926
v2x_horacc_osp,2016,2017 - 2018,450,0.013333333333333334,0.9762518518518519,0.010555555555555556
v2x_horacc_osp,2016,2017 - 2018,451,0.43259259259259264,0.5314716049382715,0.06333333333333334
v2x_horacc_osp,2016,2017 - 2018,452,0.034444444444444444,0.8720397119341563,0.09685185185185184
v2x_horacc_osp,2016,2017 - 2018,461,0.02666666666666667,0.923662433862434,0.05103174603174603
v2x_horacc_osp,2016,2017 - 2018,471,0.18888888888888888,0.6448655202821869,0.20496031746031748
v2x_horacc_osp,2016,2017 - 2018,475,0.14222222222222222,0.75039670781893,0.12518518518518518
v2x_horacc_osp,2016,2017 - 2018,481,0.09555555555555556,0.8679316872427982,0.040370370370370376
v2x_horacc_osp,2016,2017 - 2018,482,0.13333333333333333,0.7760564373897708,0.10455026455026455
v2x_horacc_osp,2016,2017 - 2018,483,0.1411111111111111,0.7851675925925926,0.08583333333333333
v2x_horacc_osp,2016,2017 - 2018,484,0.07444444444444444,0.895732098765432,0.03222222222222222
v2x_horacc_osp,2016,2017 - 2018,490,0.06333333333333334,0.7866265432098765,0.1601851851851852
v2x_horacc_osp,2016,2017 - 2018,500,0.11333333333333333,0.7413518518518519,0.1638888888888889
v2x_horacc_osp,2016,2017 - 2018,501,0.06444444444444444,0.7627376543209877,0.18472222222222223
v2x_horacc_osp,2016,2017 - 2018,510,0.051111111111111114,0.7596909876543211,0.19938888888888887
v2x_horacc_osp,2016,2017 - 2018,516,0.30666666666666664,0.5813214814814816,0.16155555555555556
v2x_horacc_osp,2016,2017 - 2018,517,0.3411111111111111,0.5358962962962963,0.18666666666666668
v2x_horacc_osp,2016,2017 - 2018,520,0.2544444444444444,0.6274632373113854,0.15839506172839504
v2x_horacc_osp,2016,2017 - 2018,522,0.016666666666666666,0.9724074074074074,0.011111111111111112
v2x_horacc_osp,2016,2017 - 2018,530,0.12333333333333334,0.7967925925925926,0.09111111111111111
v2x_horacc_osp,2016,2017 - 2018,531,0.08666666666666667,0.8884703703703704,0.02722222222222222
v2x_horacc_osp,2016,2017 - 2018,540,0.37555555555555553,0.6123024691358024,0.019444444444444445
v2x_horacc_osp,2016,2017 - 2018,541,0.09222222222222222,0.8400726851851852,0.07458333333333333
v2x_horacc_osp,2016,2017 - 2018,551,0.1811111111111111,0.6506375514403292,0.20546296296296296
v2x_horacc_osp,2016,2017 - 2018,552,0.3433333333333333,0.5402907407407408,0.17722222222222223
v2x_horacc_osp,2016,2017 - 2018,553,0.051111111111111114,0.8321931275720165,0.12298148148148147
v2x_horacc_osp,2016,2017 - 2018,560,0.0022222222222222222,0.9673573138795362,0.03048821548821549
v2x_horacc_osp,2016,2017 - 2018,565,0.008888888888888889,0.9789975308641976,0.012222222222222223
v2x_horacc_osp,2016,2017 - 2018,570,0.04777777777777778,0.8827452674897119,0.07296296296296295
v2x_horacc_osp,2016,2017 - 2018,571,0.006666666666666667,0.9806407407407407,0.012777777777777779
v2x_horacc_osp,2016,2017 - 2018,572,0.014444444444444444,0.9800802469135802,0.005555555555555556
v2x_horacc_osp,2016,2017 - 2018,580,0.05,0.8868836419753086,0.06643827160493827
v2x_horacc_osp,2016,2017 - 2018,581,0.12444444444444444,0.5814718954248366,0.33588235294117647
v2x_horacc_osp,2016,2017 - 2018,590,0.0011111111111111111,0.9903798353909465,0.008518518518518517
v2x_horacc_osp,2016,2017 - 2018,600,0.15,0.7664166666666666,0.09833333333333333
v2x_horacc_osp,2016,2017 - 2018,615,0.12,0.7980296296296295,0.09314814814814815
v2x_horacc_osp,2016,2017 - 2018,616,0.044444444444444446,0.8776512345679013,0.08152777777777778
v2x_horacc_osp,2016,2017 - 2018,620,0.10444444444444445,0.7725232804232804,0.13738095238095238
v2x_horacc_osp,2016,2017 - 2018,625,0.18333333333333332,0.7454351851851851,0.08722222222222223
v2x_horacc_osp,2016,2017 - 2018,626,0.27,0.5265462962962963,0.2787037037037037
v2x_horacc_osp,2016,2017 - 2018,630,0.15444444444444444,0.6693772702331962,0.20835802469135806
v2x_horacc_osp,2016,2017 - 2018,640,0.3288888888888889,0.42317283950617285,0.36944444444444446
v2x_horacc_osp,2016,2017 - 2018,645,0.20666666666666667,0.6437018518518519,0.18861111111111112
v2x_horacc_osp,2016,2017 - 2018,651,0.19166666666666668,0.7214075617283952,0.10753703703703703
v2x_horacc_osp,2016,2017 - 2018,652,0.31,0.6535285714285713,0.05285714285714285
v2x_horacc_osp,2016,2017 - 2018,660,0.14666666666666667,0.7698962962962963,0.09777777777777778
v2x_horacc_osp,2016,2017 - 2018,663,0.15666666666666668,0.771274441504997,0.08544532627865961
v2x_horacc_osp,2016,2017 - 2018,666,0.006666666666666667,0.9734666666666666,0.02
v2x_horacc_osp,2016,2017 - 2018,670,0.017777777777777778,0.9625777777777778,0.02
v2x_horacc_osp,2016,2017 - 2018,678,0.21777777777777776,0.6163621399176955,0.21203703703703705
v2x_horacc_osp,2016,2017 - 2018,690,0.021111111111111112,0.9304429526748971,0.049490740740740745
v2x_horacc_osp,2016,2017 - 2018,694,0.035555555555555556,0.9390474074074074,0.026333333333333334
v2x_horacc_osp,2016,2017 - 2018,696,0.04111111111111111,0.9437064814814815,0.015833333333333335
v2x_horacc_osp,2016,2017 - 2018,698,0.008888888888888889,0.9812000000000001,0.01
v2x_horacc_osp,2016,2017 - 2018,700,0.18444444444444444,0.621785596707819,0.23759259259259258
v2x_horacc_osp,2016,2017 - 2018,701,0.04111111111111111,0.9556925925925926,0.0033333333333333335
v2x_horacc_osp,2016,2017 - 2018,702,0.17666666666666667,0.7233898148148149,0.1213888888888889
v2x_horacc_osp,2016,2017 - 2018,703,0.1988888888888889,0.6356519958847737,0.20653703703703702
v2x_horacc_osp,2016,2017 - 2018,704,0.11444444444444445,0.8737481481481482,0.013333333333333334
v2x_horacc_osp,2016,2017 - 2018,705,0.13333333333333333,0.8204444444444444,0.05333333333333334
v2x_horacc_osp,2016,2017 - 2018,710,0.09333333333333334,0.8226153086419753,0.0927037037037037
v2x_horacc_osp,2016,2017 - 2018,712,0.13333333333333333,0.7594567901234568,0.12370370370370372
v2x_horacc_osp,2016,2017 - 2018,713,0.034444444444444444,0.9368570987654321,0.029722222222222223
v2x_horacc_osp,2016,2017 - 2018,731,0.006666666666666667,0.9911259259259259,0.0022222222222222222
v2x_horacc_osp,2016,2017 - 2018,732,0.01888888888888889,0.9504319223985892,0.03126984126984127
v2x_horacc_osp,2016,2017 - 2018,740,0.0033333333333333335,0.9844851851851852,0.012222222222222223
v2x_horacc_osp,2016,2017 - 2018,750,0.03111111111111111,0.8866230452674897,0.08490740740740742
v2x_horacc_osp,2016,2017 - 2018,760,0.04555555555555556,0.8689863168724279,0.08953703703703705
v2x_horacc_osp,2016,2017 - 2018,770,0.14,0.6986703703703704,0.18759259259259256
v2x_horacc_osp,2016,2017 - 2018,771,0.1338888888888889,0.7730041666666666,0.1075
v2x_horacc_osp,2016,2017 - 2018,775,0.2966666666666667,0.6254456790123457,0.11074074074074075
v2x_horacc_osp,2016,2017 - 2018,780,0.2777777777777778,0.6669588477366255,0.07651851851851853
v2x_horacc_osp,2016,2017 - 2018,781,0.19644444444444445,0.5921311604938272,0.26311111111111113
v2x_horacc_osp,2016,2017 - 2018,790,0.05333333333333334,0.7580345679012346,0.19925925925925925
v2x_horacc_osp,2016,2017 - 2018,800,0.30333333333333334,0.5660312228101118,0.18751499118165785
v2x_horacc_osp,2016,2017 - 2018,811,0.12555555555555556,0.7338046296296296,0.16083333333333333
v2x_horacc_osp,2016,2017 - 2018,812,0.1,0.8702500000000001,0.03305555555555555
v2x_horacc_osp,2016,2017 - 2018,816,0.15222222222222223,0.8118718954248365,0.042352941176470586
v2x_horacc_osp,2016,2017 - 2018,820,0.03,0.9570666666666666,0.013333333333333334
v2x_horacc_osp,2016,2017 - 2018,830,0.4911111111111111,0.5077580246913581,0.0022222222222222222
v2x_horacc_osp,2016,2017 - 2018,840,0.2388888888888889,0.5566682098765432,0.26861111111111113
v2x_horacc_osp,2016,2017 - 2018,850,0.006666666666666667,0.9550978835978836,0.03849206349206349
v2x_horacc_osp,2016,2017 - 2018,860,0.1288888888888889,0.7700460905349795,0.11601851851851851
v2x_horacc_osp,2016,2017 - 2018,900,0.006666666666666667,0.9911259259259259,0.0022222222222222222
v2x_horacc_osp,2016,2017 - 2018,910,0.008888888888888889,0.9723901234567902,0.01888888888888889
v2x_horacc_osp,2016,2017 - 2018,920,0,1,0
v2x_horacc_osp,2016,2017 - 2018,940,0.16111111111111112,0.7394650205761317,0.11851851851851851
v2x_horacc_osp,2016,2017 - 2018,950,0.21555555555555556,0.6834835390946502,0.1287037037037037
v2x_horacc_osp,2017,2018 - 2019,2,0.028888888888888888,0.6427676543209877,0.33811111111111114
v2x_horacc_osp,2017,2018 - 2019,20,0.0011111111111111111,0.9766913580246914,0.022222222222222223
v2x_horacc_osp,2017,2018 - 2019,40,0.23777777777777778,0.7320956241426612,0.039524691358024694
v2x_horacc_osp,2017,2018 - 2019,41,0.1622222222222222,0.6018812757201646,0.2815740740740741
v2x_horacc_osp,2017,2018 - 2019,42,0.14222222222222222,0.7468112874779541,0.12936507936507938
v2x_horacc_osp,2017,2018 - 2019,51,0.005555555555555556,0.9407444444444444,0.054
v2x_horacc_osp,2017,2018 - 2019,52,0.0044444444444444444,0.9488750617283951,0.04688888888888889
v2x_horacc_osp,2017,2018 - 2019,53,0.03888888888888889,0.9146938131313131,0.04829545454545455
v2x_horacc_osp,2017,2018 - 2019,70,0.11222222222222222,0.7716761728395062,0.13077777777777777
v2x_horacc_osp,2017,2018 - 2019,90,0.12111111111111111,0.7062848765432098,0.1963888888888889
v2x_horacc_osp,2017,2018 - 2019,91,0.22555555555555556,0.6552660493827162,0.15388888888888888
v2x_horacc_osp,2017,2018 - 2019,92,0.12666666666666668,0.7816333333333333,0.105
v2x_horacc_osp,2017,2018 - 2019,93,0.17666666666666667,0.6824518518518519,0.1711111111111111
v2x_horacc_osp,2017,2018 - 2019,94,0.0022222222222222222,0.9714475308641976,0.02638888888888889
v2x_horacc_osp,2017,2018 - 2019,95,0.04555555555555556,0.8833913580246914,0.07444444444444444
v2x_horacc_osp,2017,2018 - 2019,100,0.07777777777777778,0.7999765432098767,0.13255555555555557
v2x_horacc_osp,2017,2018 - 2019,101,0.5033333333333333,0.35456481481481483,0.2861111111111111
v2x_horacc_osp,2017,2018 - 2019,110,0.15777777777777777,0.7558320576131687,0.10257407407407408
v2x_horacc_osp,2017,2018 - 2019,115,0.013333333333333334,0.920888888888889,0.06666666666666667
v2x_horacc_osp,2017,2018 - 2019,130,0.4777777777777778,0.42512757201646084,0.18592592592592594
v2x_horacc_osp,2017,2018 - 2019,135,0.02,0.8912192592592593,0.09059259259259259
v2x_horacc_osp,2017,2018 - 2019,140,0.2544444444444444,0.5481766255144033,0.2647407407407408
v2x_horacc_osp,2017,2018 - 2019,145,0.12333333333333334,0.7721972222222223,0.11916666666666667
v2x_horacc_osp,2017,2018 - 2019,150,0.14777777777777779,0.7217961493239271,0.15304232804232804
v2x_horacc_osp,2017,2018 - 2019,155,0.008888888888888889,0.9406378600823045,0.05092592592592593
v2x_horacc_osp,2017,2018 - 2019,160,0.06555555555555556,0.8444609053497942,0.09629629629629628
v2x_horacc_osp,2017,2018 - 2019,165,0.0044444444444444444,0.957116049382716,0.03861111111111111
v2x_horacc_osp,2017,2018 - 2019,200,0,0.9583333333333334,0.041666666666666664
v2x_horacc_osp,2017,2018 - 2019,205,0.0011111111111111111,0.98668024691358025,0.012222222222222223
v2x_horacc_osp,2017,2018 - 2019,210,0,0.9811111111111112,0.01888888888888889
v2x_horacc_osp,2017,2018 - 2019,211,0.0022222222222222222,0.9944518518518519,0.0033333333333333335
v2x_horacc_osp,2017,2018 - 2019,212,0.0033333333333333335,0.9966666666666667,0
v2x_horacc_osp,2017,2018 - 2019,220,0.013333333333333334,0.9132148148148148,0.07444444444444444
v2x_horacc_osp,2017,2018 - 2019,225,0,0.9888888888888889,0.011111111111111112
v2x_horacc_osp,2017,2018 - 2019,230,0.0011111111111111111,0.9678123456790124,0.03111111111111111
v2x_horacc_osp,2017,2018 - 2019,235,0.0022222222222222222,0.9767135802469136,0.021111111111111112
v2x_horacc_osp,2017,2018 - 2019,260,0,0.992037037037037,0.007962962962962963
v2x_horacc_osp,2017,2018 - 2019,290,0.06,0.8017851851851852,0.14703703703703705
v2x_horacc_osp,2017,2018 - 2019,305,0,0.9840740740740741,0.015925925925925923
v2x_horacc_osp,2017,2018 - 2019,310,0.07333333333333333,0.8411559259259259,0.09227777777777779
